,sample1,sample2,sample3,t1,combined_effect,Count,STE,mono_s1_effect,mono_s1_Count,mono_s1_STE,mono_s1_qual_e,mono_s2_effect,mono_s2_Count,mono_s2_STE,mono_s2_qual_e,mono_s3_effect,mono_s3_Count,mono_s3_STE,mono_s3_qual_e,additive_single,mean_single,strongest_single
186,B_albus,C_lactis7,F_banpakuense1,3454.3055000000004,-0.4572904084450111,8,8.469379197353156,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-0.07491037290930991,11,8.49655941548746,-,-0.6940979112626721,-0.2313659704208907,-0.45730618598117273
187,B_albus,C_lactis7,F_banpakuense2,2895.382,-0.6337947784733502,5,8.406274707018504,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-0.24357209496557417,15,8.499877274286634,-,-0.8627596333189363,-0.28758654443964543,-0.45730618598117273
188,B_albus,C_lactis7,F_ginsengiterrae,1393.96,-1.364763214912168,4,7.661105814725699,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-0.5381788920585315,12,8.028845047871703,-,-1.1573664304118938,-0.38578881013729793,-0.5381788920585315
189,B_albus,C_lactis7,L_macroides,4454.4445,-0.2030094706440825,6,8.328752967872004,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,0.012626586030604878,10,8.346078895361748,+,-0.6065609523227573,-0.20218698410758576,-0.45730618598117273
190,B_albus,C_lactis7,M_kyungheense,2351.4235,-0.841890942986553,6,8.181588311653243,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-0.563369432350511,9,8.403630741242848,-,-1.1825569707038732,-0.3941856569012911,-0.563369432350511
191,B_albus,C_lactis7,Mono1,3036.3085,-0.5862693640974381,4,8.378767509751343,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,0.0,8,8.501798696539138,-,-0.6191875383533622,-0.20639584611778738,-0.45730618598117273
192,B_albus,C_lactis7,P_corrugata,503.767,-2.3825532518266117,3,8.37536866169403,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-2.444866897376543,16,8.527663018527738,-,-3.064054435729905,-1.021351478576635,-2.444866897376543
193,B_albus,C_lactis7,P_koreensis1,472.043,-2.4475970282853905,5,8.552023028768087,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.0806494647724176,3,8.457991157018645,-,-3.6998370031257797,-1.2332790010419266,-3.0806494647724176
194,B_albus,C_lactis7,P_koreensis2,179.483,-3.414586615493952,5,8.260956641382702,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-2.8577724666950157,14,8.449351249455624,-,-3.4769600050483778,-1.1589866683494592,-2.8577724666950157
195,B_albus,C_lactis7,P_monteilii1,471.601,-2.4485338223143343,3,7.710322305869868,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.725173686179471,6,8.057462713095045,-,-4.344361224532833,-1.4481204081776111,-3.725173686179471
196,B_albus,C_lactis7,P_monteilii2,317.54449999999997,-2.8440491454244343,6,8.371540929546997,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.4057806532246064,10,8.340370466170931,-,-4.024968191577969,-1.341656063859323,-3.4057806532246064
197,B_albus,C_lactis7,P_mosselii,1953.8739999999998,-1.027097764004317,2,7.3866387601640815,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-2.8896051566140897,9,8.166303037424205,-,-3.5087926949674517,-1.1695975649891506,-2.8896051566140897
198,B_albus,C_lactis7,P_putida1,276.1295,-2.9837971528419134,6,7.898990219969134,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.193974639073774,14,8.430923337534912,-,-3.8131621774271363,-1.2710540591423787,-3.193974639073774
199,B_albus,C_lactis7,P_putida2,283.138,-2.9587327001183774,7,8.228094583166214,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.516657281437793,12,8.503266583704185,-,-4.1358448197911555,-1.378614939930385,-3.516657281437793
200,B_albus,C_lactis7,P_putida3,245.94099999999997,-3.0995754416479535,4,7.972428773901777,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-3.342526296187483,11,8.447172800478857,-,-3.961713834540845,-1.3205712781802816,-3.342526296187483
201,B_albus,C_lactis7,P_simiae,1731.049,-1.14818424930399,1,8.554871000854206,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-2.2834259074224796,5,8.402770975652023,-,-2.9026134457758417,-0.9675378152586139,-2.2834259074224796
202,B_albus,C_lactis7,RP1,642.538,-2.1392411524270427,6,8.17243564920659,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,-2.33802649190201,13,8.4949470762183,-,-2.957214030255372,-0.985738010085124,-2.33802649190201
203,B_albus,C_lactis7,S_rhizophila,4538.831,-0.18424234252372493,5,8.52095011299869,-0.1618813523721894,11,8.541797266537115,-,-0.45730618598117273,3,8.596470373459692,-,0.1559805999711427,12,8.516135911480227,+,-0.4632069383822195,-0.15440231279407315,-0.45730618598117273
204,B_albus,C_lathyri2,B_cereus,4610.319,-0.16861478042272576,3,8.390763836504355,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,0.05961666735105992,8,8.120413375004107,+,0.3624844380763835,0.12082814602546116,0.46474912309751293
205,B_albus,C_lathyri2,E_americana1,199.891,-3.306894893434799,3,8.359817966808757,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-3.193224205193991,10,8.463684123802315,-,-2.8903564344686674,-0.9634521448228891,-3.193224205193991
206,B_albus,C_lathyri2,E_cloacae2,577.137,-2.2465874380828192,7,8.460151889448806,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-2.551479722227219,6,8.49790667047031,-,-2.2486119515018954,-0.7495373171672984,-2.551479722227219
207,B_albus,C_lathyri2,E_coli1,3691.743,-0.39081312818399444,7,8.308678629586137,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-1.0948363517386674,6,8.449533380694483,-,-0.7919685810133439,-0.26398952700444794,-1.0948363517386674
208,B_albus,C_lathyri2,F_banpakuense1,3629.479,-0.4078227206291228,6,8.409149241979996,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-0.07491037290930991,11,8.49655941548746,-,0.22795739781601365,0.07598579927200455,0.46474912309751293
209,B_albus,C_lathyri2,F_banpakuense2,4151.661,-0.2734033373028034,6,8.352566007455795,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-0.24357209496557417,15,8.499877274286634,-,0.059295675759749394,0.019765225253249797,0.46474912309751293
210,B_albus,C_lathyri2,F_ginsengiterrae,2758.705,-0.6821504657138328,8,8.156781919659911,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-0.5381788920585315,12,8.028845047871703,-,-0.23531112133320797,-0.07843704044440265,-0.5381788920585315
211,B_albus,C_lathyri2,L_macroides,6052.086,0.10349117356938256,9,8.315874543986428,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,0.012626586030604878,10,8.346078895361748,+,0.31549435675592846,0.10516478558530949,0.46474912309751293
212,B_albus,C_lathyri2,M_kyungheense,5856.06,0.07056519007394428,3,8.540499868431679,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,-0.563369432350511,9,8.403630741242848,-,-0.2605016616251874,-0.0868338872083958,-0.563369432350511
213,B_albus,C_lathyri2,Mono1,4839.733,-0.120052278516593,6,8.455937352579745,-0.1618813523721894,11,8.541797266537115,-,0.46474912309751293,8,8.260157984354773,+,0.0,8,8.501798696539138,-,0.30286777072532356,0.10095592357510785,0.46474912309751293
